icao,lat,lon
12K,40.0464,-98.0601
12KS,37.9353,-97.4878
12KY,38.4603,-85.1686
12LA,30.2759,-93.3574
12LL,37.5403,-89.4862
12ME,44.3223,-69.2073
12MI,43.0517,-83.4919
12MN,46.4805,-94.2811
12MO,38.5806,-93.5947
12MS,31.0931,-91.319
12MT,48.7742,-110.442
12N,41.0086,-74.738
12NC,34.8833,-76.35
12ND,48.2953,-101.427
12NE,41.9066,-103.7
12NM,31.7918,-107.638
12OH,39.8348,-84.3347
12OK,35.5413,-97.4531
12OR,42.9513,-117.282
12PA,40.1898,-75.6152
12R,29.8738,-96.0044
12S,44.8318,-119.43
12SC,34.1414,-80.7467
12TE,31.3168,-99.2337
12TS,32.9085,-97.9773
12TX,30.8214,-98.0806
12V,38.4409,-82.2008
12VA,37.7897,-79.7708
12WA,47.5207,-117.463
12XS,34.9547,-91.8372
12Y,44.4375,-93.9127
13AK,61.6495,-149.886
13AZ,34.9806,-112.297
13C,43.4521,-85.2648
13CL,38.3813,-121.824
13FA,29.6944,-81.5137
13GA,31.3666,-83.7549
13IA,42.0457,-90.1911
13ID,44.2666,-115.001
13IL,41.0414,-90.8946
13IN,40.8153,-84.9277
13IS,39.3473,-90.6026
13K,37.8516,-96.2917
13KS,37.6978,-97.1103
13KY,37.7056,-87.1561
13MN,46.1008,-95.8314
13MO,37.6764,-91.7065
13MT,48.5208,-110.113
13N,40.9668,-74.7802
13NC,35.0335,-77.2497
13ND,47.4875,-97.6231
13NE,40.3167,-100.809
13NM,33.4195,-108.139
13OH,41.3303,-84.2983
13OR,43.7407,-122.426
13PA,41.6826,-79.452
13PN,40.4543,-75.3046
13Q,38.8166,-121.701
13S,62.2829,-146.519
13TE,30.656,-96.5383
13TS,27.4553,-98.9264
13TX,30.5313,-100.451
13W,48.257,-122.437
13WI,43.6964,-88.9996
13XS,34.9354,-92.1921
13Y,48.4166,-93.5863
13Z,55.6013,-131.637
14A,35.6143,-80.9004
14AK,61.6015,-149.248
14AZ,31.9083,-111.122
14CO,38.0972,-104.91
14F,32.8501,-100.138
14FA,25.5701,-80.3998
14FD,29.9491,-81.4904
14FL,30.8655,-87.1777
14G,41.3342,-83.1599
14I,39.6334,-83.7499
14IN,41.207,-87.2125
14J,31.4099,-86.0888
14KS,38.2692,-94.9048
14KY,38.1737,-84.3683
14LA,30.841,-91.5082
14M,33.1826,-90.8307
14MI,42.8509,-85.567
14MN,44.6658,-93.2772
14MO,39.05,-94.3169
14MT,47.0516,-109.075
14N,40.8443,-75.6355
14NC,34.5167,-77.55
14ND,46.2078,-102.908
14NE,40.8625,-98.0642
14NY,42.139,-76.3858
14OH,40.6689,-83.4435
14OI,40.9192,-82.114
14OK,35.8042,-97.9337
14P,38.8239,-81.3494
14PA,40.2909,-75.6591
14R,30.5155,-96.7041
14S,46.8973,-124.101
14TA,29.8986,-98.4031
14TE,30.9168,-99.4837
14TS,27.4217,-98.6045
14TX,30.2894,-98.1739
14VA,39.229,-77.7467
14WA,48.2365,-122.452
14WI,45.1797,-91.5182
14WS,45.778,-91.5585
14XS,30.8085,-97.2739
14Y,45.8986,-94.8739
15A,30.9132,-87.9806
15AK,63.3707,-148.85
15AZ,33.7445,-114.477
15CL,37.3427,-120.404
15F,33.1916,-99.7179
15FD,30.6585,-85.5299
15FL,30.1537,-82.6664
15G,41.0284,-81.7985
15GA,32.6802,-82.479
15IL,41.7973,-89.2732
15IS,40.2923,-88.3601
15J,31.1378,-83.4531
15KS,38.4306,-96.0883
15KY,38.157,-84.3016
15LL,41.2375,-89.5367
15M,34.7723,-88.1659
15MA,41.4223,-70.9095
15MN,45.2622,-94.5107
15MO,40.392,-92.5655
15MT,48.5,-105.901
15N,39.1196,-75.5838
15NC,36.2397,-76.9739
15NE,40.2911,-98.8234
15PA,41.5943,-75.3555
15Q,37.1911,-120.276
15S,47.2151,-121.462
15TA,30.2544,-99.947
15TX,32.3043,-98.3253
15VA,38.7223,-77.8997
15W,42.8945,-84.3903
15WA,48.2723,-122.357
15WI,42.9275,-89.4182
15XS,29.3327,-95.3341
15Z,61.4371,-142.904
16A,60.9058,-162.439
16AK,61.5992,-149.347
16AR,35.3011,-92.5733
16AZ,34.5089,-112.68
16CO,40.9083,-105.084
16D,46.6041,-95.6045
16FA,26.0309,-81.0387
16FD,29.405,-81.4959
16FL,30.7252,-87.2014
16G,41.0941,-83.2125
16IA,41.8808,-94.7772
16II,41.1831,-86.9336
16IL,42.0667,-88.8334
16IS,37.5778,-89.0092
16J,31.7433,-84.4193
16K,55.7849,-133.594
16KS,37.9417,-100.779
16KY,38.444,-83.1227
16MI,42.8875,-83.8666
16MN,48.8319,-94.7044
16MO,38.4056,-91.1574
16MT,45.4052,-109.13
16NC,36.1961,-76.6653
16NE,40.56,-96.4917
16NJ,39.9373,-74.1357
16OI,40.1253,-84.5825
16OK,35.4667,-97.2003
16PA,40.1806,-80.1276
16S,42.9985,-123.31
16SC,34.6251,-81.8984
16TA,30.9197,-103.783
16TE,32.6976,-95.2077
16TS,32.2227,-95.318
16TX,32.264,-98.1073
16U,40.058,-115.506
16W,46.5832,-118.001
16WA,47.8447,-117.694
16WI,46.1216,-89.121
16XS,33.0807,-97.3589
16Z,62.958,-155.593
17AZ,32.7362,-111.449
17CL,37.088,-122.274
17CO,37.0881,-108.165
17FA,26.7134,-81.5353
17FL,29.2803,-82.1248
17G,40.7816,-82.9748
17II,41.45,-86.5103
17IN,38.9784,-85.1097
17J,31.0069,-84.8776
17K,36.7743,-102.51
17KS,38.5028,-95.6772
17KY,37.3939,-87.2589
17L,33.5972,-116.883
17LL,40.1606,-88.4103
17LS,30.6057,-91.9918
17M,31.8613,-89.8029
17MN,46.7169,-93.2102
17MO,38.985,-91.5349
17N,39.7055,-75.033
17NC,34.4663,-78.3286
17OH,41.2426,-82.2702
17OI,39.2267,-83.3177
17OK,36.525,-97.7587
17OR,43.2642,-123.11
17S,45.3237,-123.054
17SC,34.5326,-81.8862
17TE,29.9291,-98.9403
17TX,32.4487,-98.255
17U,40.2637,-112.021
17V,40.625,-102.603
17WI,43.0361,-88.8932
17XS,29.2652,-103.765
17Y,46.6188,-93.3098
17Z,58.989,-159.05
18A,34.3401,-83.1335
18AZ,33.8181,-111.898
18CL,39.286,-121.694
18FA,27.1028,-80.2934
18FD,30.8541,-86.6672
18GA,33.6932,-83.6577
18I,36.6959,-84.3916
18II,40.12,-86.0683
18IN,39.2784,-87.4136
18K,37.3842,-100.186
18KS,37.3709,-97.1073
18LL,38.5597,-89.3419
18MN,46.2372,-94.5931
18MO,36.9626,-93.1707
18NC,35.889,-81.6137
18NE,40.5139,-97.6106
18NY,42.0165,-74.049
18OH,41.2562,-82.1438
18OI,41.423,-82.9826
18OR,44.2732,-120.795
18PA,40.3001,-75.0829
18PN,40.0654,-77.6928
18SC,34.274,-81.7734
18TA,30.1363,-99.7437
18TE,32.5852,-95.0639
18TX,32.9525,-96.2281
18V,40.1,-104.701
18XS,33.8001,-101.034
18Y,45.7725,-93.6322
19A,34.174,-83.5607
19AK,59.969,-141.662
19AR,35.1567,-92.2242
19AZ,34.605,-111.865
19CL,34.7122,-117.351
19GA,33.4237,-84.4999
19IL,41.5134,-89.2295
19IN,40.1945,-86.5231
19IS,38.2959,-88.557
19K,38.7667,-94.5877
19KY,38.7065,-84.5999
19LL,41.257,-87.9195
19M,33.1255,-90.0256
19MN,45.2902,-92.9544
19N,39.7784,-74.9478
19NC,36.0649,-77.923
19ND,47.7333,-98.4887
19NY,42.4062,-77.9608
19OH,41.1731,-82.0593
19OK,35.7284,-95.9772
19OR,45.1096,-121.224
19P,56.3288,-133.61
19PA,41.117,-76.5208
19SC,34.3501,-81.7832
19T,38.1334,-92.7335
19TA,32.8223,-96.4169
19TE,30.3169,-95.3335
19TX,31.2382,-97.5142
19VA,36.8897,-82.2978
19WA,45.7196,-121.886
19WI,45.1952,-92.0571
19XS,32.2972,-97.0869
1A0,35.1876,-85.1777
1A1,42.1487,-73.751
1A2,47.1111,-97.2073
1A3,35.0162,-84.3463
1A5,35.2226,-83.419
1A6,36.6106,-83.7374
1A7,36.3973,-85.6416
1A8,40.578,-119.353
1A9,32.4388,-86.5104
1AK1,67.3729,-152.016
1AK2,62.4009,-146.013
1AK3,56.006,-160.561
1AK4,60.5242,-150.752
1AK6,61.9792,-151.167
1AK7,61.2503,-149.3
1AL2,33.2486,-86.5975
1AL4,30.5447,-87.5594
1AL5,30.6364,-87.7478
1AL8,33.6111,-86.4744
1AL9,33.3478,-87.6019
1AR0,35.3987,-91.1335
1AR1,34.5272,-91.8727
1AR2,34.9868,-91.5503
1AR3,34.9732,-91.526
1AR4,36.0179,-94.0184
1AR5,35.216,-94.3166
1AR6,35.5033,-92.1967
1AR8,35.3257,-94.1868
1AR9,34.8139,-92
1AZ0,33.1119,-112.269
1AZ2,33.4117,-112.182
1AZ8,35.2958,-114.373
1AZ9,32.5845,-110.851
1B0,45.0084,-69.2398
1B1,42.2913,-73.7103
1B2,41.3585,-70.5245
1B3,43.6153,-73.2746
1B4,43.1347,-75.6489
1B5,44.1959,-71.7495
1B6,42.1065,-71.5101
1B8,43.0501,-73.3662
1B9,42.0001,-71.1968
1C1,40.449,-88.1277
1C2,41.4798,-87.9213
1C3,43.2542,-73.4709
1C4,39.5737,-75.8658
1C5,41.696,-88.1292
1C8,42.2917,-89.1362
1C9,36.9533,-121.465
1CA1,35.468,-119.722
1CA4,33.8695,-114.527
1CA6,32.7651,-116.723
1CL1,34.7941,-118.278
1CL2,34.9425,-118.17
1CO2,38.1625,-108.34
1CO3,40.7041,-104.798
1CO4,38.575,-107.959
1CO5,40.3889,-106.853
1CO7,38.5514,-105.992
1CO8,39.5292,-104.658
1D1,45.2305,-96.566
1D2,42.35,-83.4583
1D3,43.4033,-98.8295
1D4,40.9926,-81.4318
1D5,43.0292,-75.8455
1D6,44.7311,-94.7147
1D7,45.2933,-97.5137
1D8,44.8625,-98.5295
1F0,34.147,-97.1227
1F1,34.0751,-97.1067
1F2,43.2251,-74.1149
1F4,34.1404,-96.812
1F5,39.3694,-100.435
1F6,43.1167,-74.7496
1F7,32.814,-96.3522
1F9,33.1753,-97.8284
1FA1,28.8558,-82.5526
1FA3,26.6562,-82.1212
1FD0,30.7155,-85.0244
1FD1,29.2517,-81.0336
1FD2,30.6194,-83.304
1FD4,26.4454,-81.6073
1FL0,28.1036,-81.8059
1FL3,30.0344,-82.7821
1FL5,30.3021,-85.8644
1G0,41.391,-83.6301
1G1,41.3315,-82.1003
1G2,44.7533,-95.556
1G3,41.1519,-81.4166
1G4,35.9922,-113.815
1G5,41.1314,-81.7649
1G6,43.1817,-76.1278
1G8,40.4759,-80.6281
1GA0,31.6394,-81.329
1GA2,33.1773,-84.7485
1GA4,32.3285,-81.7554
1GA5,30.931,-83.3835
1GA6,33.009,-84.1107
1GA8,31.1785,-83.2265
1GA9,33.7615,-83.6527
1GE2,32.8444,-84.5439
1GE3,33.2539,-85.1703
1GE4,32.5011,-83.9333
1GE5,33.1012,-84.3935
1GE6,31.3724,-82.1235
1GE7,33.5172,-83.4397
1GE9,32.7144,-84.7181
1H0,38.7275,-90.5083
1H1,43.2051,-76.1788
1H2,39.0704,-88.5335
1H3,38.4715,-91.8153
1H4,42.4167,-74.0162
1H5,36.9896,-91.9541
1H6,36.139,-95.825
1H8,39.3025,-88.0041
1I1,44.2209,-73.7913
1I3,39.0445,-87.0055
1I5,42.3643,-74.066
1I7,39.7125,-87.4014
1I8,40.5709,-85.8917
1I9,40.5428,-86.6817
1IA0,40.8972,-94.7911
1IA4,41.0555,-94.3947
1IA6,40.885,-95.4853
1IA9,43.0677,-93.9022
1II0,39.5767,-85.5878
1II2,40.6158,-84.8348
1II3,38.957,-87.3942
1II4,38.1251,-86.1622
1II5,41.2473,-86.5031
1II8,39.8142,-85.8189
1IL0,40.775,-89.0011
1IL1,39.2445,-89.4259
1IL2,40.347,-89.4707
1IL4,38.4187,-90.1312
1IL5,41.3359,-90.7882
1IL6,41.8667,-89.4418
1IL8,40.932,-87.5959
1IL9,40.2997,-89.1272
1IN0,40.1334,-85.2305
1IN1,39.4884,-86.6531
1IN3,41.0978,-85.2425
1IN4,38.1431,-85.9878
1IN5,38.2848,-87.382
1IN6,40.4017,-87.2203
1IN7,41.3989,-85.7014
1IS0,38.5242,-89.9323
1IS2,39.8964,-88.5223
1IS3,39.7278,-89.0595
1IS4,42.1345,-89.8246
1IS5,41.6531,-89.0015
1J0,30.8458,-85.6014
1J6,29.1044,-81.3137
1J9,30.4063,-86.8291
1K0,44.3681,-75.4024
1K1,37.7779,-97.1135
1K2,34.8501,-97.5864
1K3,37.5606,-97.2337
1K4,35.1551,-97.4704
1K5,36.5667,-98.8523
1K6,38.3733,-98.5951
1K7,37.5792,-95.8378
1K8,36.5417,-95.0211
1K9,37.4542,-100.992
1KC,64.4244,-156.843
1KS0,38.1695,-97.9712
1KS1,38.4589,-95.2261
1KS2,39.314,-95.0716
1KS3,39.3042,-96.7586
1KS5,39.1625,-96.0964
1KS6,38.8667,-97.5364
1KS7,37.6736,-101.017
1KS8,38.5153,-100.995
1KS9,39.0456,-94.949
1KY7,37.8325,-84.1808
1KY8,39.0819,-84.7569
1KY9,38.0206,-85.8458
1L0,30.087,-90.5826
1L1,37.7875,-114.422
1L3,35.4444,-114.909
1L4,35.3055,-114.883
1L7,37.7453,-111.57
1L8,37.1389,-113.306
1L9,37.8597,-112.816
1LA0,30.0169,-92.5279
1LA1,29.9835,-90.4348
1LA3,30.0308,-92.8335
1LA4,29.1058,-90.1909
1LA5,30.7992,-92.0597
1LL0,41.3292,-88.6001
1LL2,41.3006,-88.6356
1LL3,39.8167,-91.0335
1LL4,39.1834,-89.7001
1LL5,39.6598,-89.8876
1LL6,42.2281,-89.7382
1LL7,41.3498,-89.7732
1LL8,40.7889,-87.5584
1LS5,29.8033,-93.3346
1LS8,31.6821,-91.4987
1M1,34.8339,-92.2579
1M2,33.1452,-90.5153
1M3,34.9779,-86.8847
1M4,34.2803,-87.6004
1M5,36.5929,-86.4769
1M6,36.8028,-87.1764
1M7,36.5259,-88.9156
1M8,41.839,-71.0259
1M9,36.8189,-87.9089
1MA5,42.279,-71.5478
1MD1,38.569,-76.2863
1MD3,39.309,-75.9877
1MD8,39.6829,-77.0972
1MI0,46.0686,-83.7242
1MI1,46.7027,-88.9974
1MI3,45.1958,-84.3217
1MI4,45.8389,-87.3224
1MI5,42.6031,-83.8597
1MI6,46.3778,-84.3111
1MI7,44.3167,-84.0667
1MI8,44.8467,-83.6369
1MI9,46.4722,-87.3501
1MN0,46.0436,-96.5462
1MN1,45.9733,-96.5642
1MN2,45.9382,-94.7607
1MN4,46.6222,-95.8364
1MN5,44.8436,-93.74
1MN8,44.5258,-93.3269
1MO,37.1207,-92.3112
1MO2,38.5495,-94.4766
1MO3,39.9333,-94.0738
1MO4,39.8917,-93.8641
1MO6,36.8362,-90.7223
1MO7,40.3639,-91.9752
1MO8,38.2528,-92.803
1MO9,37.4792,-93.8516
1MS0,33.5998,-90.7812
1MS2,32.9418,-89.9306
1MS6,34.7973,-89.9131
1MS8,32.9401,-88.5792
1MS9,31.0118,-90.9682
1MT0,45.0674,-111.297
1MT2,45.9431,-108.549
1MT3,46.5581,-112.412
1MT4,46.6885,-111.871
1MT6,46.3569,-113.51
1MT7,47.4211,-111.159
1MU0,37.1667,-93.5627
1MU1,36.6667,-93.1543
1MU2,39.4439,-94.6641
1MU4,38.6517,-93.7788
1MU6,40.1108,-94.9689
1MU7,37.4653,-89.612
1MU8,39.5542,-94.9986
1N1,35.0945,-106.167
1N2,40.8279,-72.7487
1N3,40.9715,-78.2429
1N4,39.2192,-74.7948
1N5,38.4126,-75.6102
1N7,40.9712,-74.9975
1N9,40.5703,-75.4883
1NA0,48.7322,-97.8895
1NA4,46.5939,-103.514
1NA5,46.625,-99.4504
1NA7,46.5794,-101.517
1NA8,46.6905,-100.095
1NA9,47.0333,-102.496
1NC0,35.7221,-79.9414
1NC3,36.1807,-76.1491
1NC4,34.9954,-77.2577
1NC5,35.9332,-78.3486
1NC6,35.056,-80.4501
1NC7,35.7335,-76.6697
1NC8,35.2349,-79.582
1NC9,35.4497,-81.4264
1ND0,46.1917,-102.521
1ND1,46.1792,-102.546
1ND3,46.6477,-97.1306
1ND4,47.0583,-97.017
1ND6,45.9666,-98.1782
1ND7,46.8291,-97.267
1ND9,46.9442,-100.939
1NE0,42.3167,-100.417
1NE1,41.2833,-100.05
1NE2,41.325,-99.9171
1NE5,41.4061,-96.2856
1NE6,41.3408,-102.778
1NK0,42.2973,-74.5482
1NK5,41.3615,-74.5243
1NK6,44.4237,-73.7496
1NK7,43.4667,-75.2496
1NK8,42.1917,-75.8413
1NM0,33.212,-108.026
1NV1,39.4153,-118.837
1NY0,42.8834,-75.9996
1NY1,43.5501,-76.1135
1NY2,43.6167,-76.1627
1NY3,43.5667,-76.033
1NY4,44.6175,-73.911
1NY5,41.639,-73.7429
1NY7,41.7084,-74.0618
1NY8,42.8001,-76.583
1NY9,43.2659,-76.188
1O0,43.9042,-124.115
1O1,34.2376,-98.742
1O2,38.9902,-122.9
1O3,38.2023,-121.268
1O4,35.7334,-98.7306
1O5,41.7304,-122.546
1O6,41.2632,-122.272
1O8,34.4586,-99.1713
1OA1,40.0459,-84.3344
1OA2,41.2617,-81.9907
1OA3,39.3334,-83.8555
1OA4,39.9236,-83.6617
1OA5,39.2195,-83.9527
1OA6,39.3362,-84.0458
1OA7,40.8417,-81.2415
1OH1,40.3014,-83.9761
1OH2,40.4751,-83.6763
1OH3,41.3892,-82.7627
1OH4,40.5553,-84.3866
1OH7,39.994,-81.8637
1OH8,39.8667,-83.6333
1OH9,38.9351,-83.3994
1OI1,41.4284,-81.064
1OI6,39.7701,-84.4166
1OI7,41.1584,-82.5666
1OI9,40.1773,-84.2944
1OK0,35.8945,-96.2794
1OK1,35.825,-97.8059
1OK2,35.0987,-97.4698
1OK5,34.9834,-99.2295
1OK6,35.7219,-97.2047
1OK7,34.8001,-97.4822
1OK8,35.7298,-97.5414
1OK9,33.9751,-97.0892
1OL2,35.489,-97.192
1OR0,43.4832,-124.203
1OR3,45.5915,-123.01
1OR4,45.604,-123.025
1OR5,45.4874,-120.226
1OR6,45.3714,-122.554
1OR7,45.2879,-122.456
1P1,43.7792,-71.7537
1PA0,41.1334,-77.1997
1PA3,40.4501,-75.1996
1PA4,40.5526,-77.62
1PA5,40.747,-80.4137
1PA6,39.8273,-75.7235
1PA8,40.5212,-75.2368
1PA9,40.6668,-76.683
1PN0,40.2014,-75.7142
1PN1,41.3342,-80.4206
1PS0,40.1919,-78.5647
1PS4,40.8609,-78.2581
1PS9,40.4034,-75.3705
1Q1,36.1624,-119.05
1Q2,40.6503,-120.769
1Q4,37.6791,-121.3
1Q5,39.4499,-122.955
1Q9,6.08333,171.733
1R1,31.6569,-92.1575
1R4,31.1294,-92.5001
1R7,31.6058,-90.4093
1R8,30.8705,-87.8174
1S0,47.1039,-122.287
1S1,48.9958,-116.501
1S2,48.2582,-121.61
1S3,46.2712,-106.624
1S4,36.155,-98.9337
1S5,46.3276,-119.971
1S6,48.1902,-116.909
1S7,45.6749,-116.309
1S8,45.7165,-120.168
1S9,48.3138,-117.744
1SD0,45.323,-101.742
1SD1,43.1654,-97.7309
1SD3,43.2333,-97.1503
1SD4,44.8667,-102.417
1SD5,43.7686,-98.7987
1SD6,43.1103,-103.23
1SD8,45.0477,-96.5526
1T1,29.6502,-96.5793
1T7,29.8127,-98.4253
1T8,29.7391,-98.4511
1TA2,34.6501,-101.5
1TA4,31.4585,-95.2961
1TA5,32.9418,-103
1TA7,32.616,-95.8683
1TE0,34.2695,-102.717
1TE1,28.2503,-99.817
1TE2,29.9863,-95.0169
1TE3,31.9174,-95.2072
1TE4,29.4955,-98.1578
1TE5,30.8163,-96.6011
1TE6,35.1181,-102.185
1TE7,29.1211,-98.3656
1TE8,33.549,-96.5583
1TN0,36.2464,-86.3028
1TN2,36.4459,-83.1124
1TN6,35.9726,-84.1569
1TS0,29.6705,-94.6708
1TS1,29.9127,-95.9941
1TS2,31.8243,-96.7785
1TS3,29.4961,-94.9505
1TS6,28.2694,-99.9345
1TS8,32.2876,-100.722
1TS9,29.5169,-96.8444
1TX0,33.0626,-96.1302
1TX1,31.8557,-98.4142
1TX2,33.7168,-100.15
1TX3,33.4251,-100.542
1TX4,30.4286,-97.9705
1TX5,34.1292,-101.909
1TX6,31.6985,-98.0964
1TX7,32.8057,-100.184
1TX8,34.3695,-102.084
1TX9,32.6376,-95.1613
1U0,42.9749,-113.351
1U1,46.1208,-114.927
1U2,43.8482,-112.499
1U3,43.216,-116.549
1U4,44.9791,-116.284
1U6,42.2341,-113.878
1U7,42.2472,-111.338
1U8,43.3082,-114.063
1U9,43.4624,-115.309
1V0,36.8083,-107.651
1V2,42.0094,-101.769
1V5,40.0394,-105.226
1V6,38.4284,-105.105
1V8,37.7847,-106.038
1V9,38.7853,-108.064
1VA0,37.6293,-77.7475
1VA1,36.7354,-80.4492
1VA3,37.6582,-78.9456
1VA5,37.2704,-76.3927
1VA7,36.666,-78.7225
1VA8,36.8619,-78.4111
1VA9,38.4329,-77.4705
1VG2,38.1277,-76.6892
1W0,47.7221,-118.943
1W1,45.6278,-122.404
1W2,39.4046,-76.4261
1W3,39.6048,-78.7606
1W5,39.4079,-76.9275
1WA2,46.5192,-122.89
1WA6,47.5595,-121.864
1WA9,48.5351,-123.045
1WF,40.0148,-84.1981
1WI0,42.6425,-89.3112
1WI1,43.9328,-88.7046
1WI2,43.3653,-87.887
1WI3,43.85,-89.1168
1WI5,43.515,-88.9526
1WI6,42.8403,-88.064
1WI7,44.0222,-89.0965
1WI8,44.6358,-87.4402
1WI9,42.9139,-88.8668
1WN1,43.668,-88.1954
1WN2,43.3292,-87.9973
1WN3,45.2119,-92.536
1X1,36.1059,-100.026
1XS0,29.9224,-98.4808
1XS1,29.9383,-95.0466
1XS2,30.3808,-97.4275
1XS3,29.6841,-99.2862
1XS4,30.4535,-97.2555
1XS6,31.1241,-97.315
1XS7,29.4502,-102.832
1XS8,29.6341,-100.374
1XS9,28.3956,-98.2208
1Y3,40.7055,-94.2238
1Y5,43.0872,-92.3432
1Y9,42.9883,-95.6645
1Z1,36.2597,-113.231
1Z9,60.8939,-146.704
20A,33.9723,-86.3794
20AZ,32.6834,-111.501
20CL,38.7493,-122.367
20FA,27.3962,-80.9206
20FD,30.4255,-83.576
20FL,27.0426,-82.0437
20GA,33.7565,-84.8847
20II,39.5872,-86.2756
20IN,39.5139,-86.0514
20IS,42.4972,-89.7918
20K,65.354,-149.762
20KS,37.6758,-96.8853
20KY,36.8625,-87.7903
20M,33.1335,-88.5356
20MO,39.3583,-94.3169
20N,41.9853,-73.9641
20NC,35.5924,-81.0559
20ND,47.6539,-100.891
20NY,43.3237,-78.5698
20OH,41.1431,-82.0285
20OK,36.3257,-95.6469
20OR,45.325,-122.424
20R,28.6978,-99.8178
20SC,35.0065,-82.2643
20TE,32.196,-97.0892
20TS,29.8099,-99.0681
20U,46.9236,-103.979
20V,40.0537,-106.369
20VA,38.0824,-77.4883
20WA,46.8248,-123.035
20WI,44.0214,-89.0793
20XS,32.8354,-96.378
21AK,62.0717,-150.069
21AZ,34.3523,-109.97
21D,44.9975,-92.8557
21F,33.2287,-98.1467
21FA,28.2983,-80.7187
21FD,30.6946,-85.3108
21H,48.4832,-122.685
21IN,40.4184,-85.3555
21KY,37.5376,-85.7375
21LA,30.2969,-91.215
21MN,44.9291,-93.6175
21MO,39.5014,-94.1774
21N,40.9876,-72.519
21NC,35.9322,-78.1319
21ND,48.5822,-100.855
21NE,40.0042,-97.7731
21OI,39.1281,-84.0927
21TE,30.0127,-94.9241
21TX,33.4996,-94.0944
21VA,37.3032,-75.9349
21W,47.0129,-121.534
21WI,44.8869,-92.7774
21XS,29.5197,-95.2752
22AK,70.4164,-150.37
22B,41.7729,-73.0112
22CA,37.8799,-122.514
22CL,39.2999,-121.359
22CO,38.8357,-104.135
22D,40.1306,-80.0962
22F,33.2293,-100.569
22FA,27.3031,-82.2726
22FD,25.609,-80.4759
22FL,30.6019,-85.1399
22GA,34.4293,-85.0544
22I,39.3281,-82.4418
22II,37.917,-87.7611
22IL,42.412,-90.4001
22IN,41.3483,-85.0075
22IS,40.7262,-91.0699
22LA,30.9975,-91.8811
22LL,41.3134,-88.8606
22M,34.2759,-89.0384
22MN,44.9947,-93.4261
22MO,37.2612,-92.3668
22N,40.8095,-75.7615
22NC,35.8211,-79.4683
22ND,48.5881,-100.935
22NE,40.297,-97.7981
22OI,41.1489,-80.8401
22OR,44.9418,-122.763
22PN,41.2806,-80.2809
22S,42.7179,-120.563
22TA,29.3413,-98.6597
22TE,29.1933,-96.6891
22TS,31.5182,-97.5017
22W,35.2703,-82.6442
22WA,47.8202,-118.687
22XS,31.371,-97.667
22Y,46.3236,-94.6386
23A,32.4951,-88.2681
23AK,61.5941,-149.311
23AZ,34.0195,-112.826
23CA,41.6249,-122.765
23CO,38.8439,-103.99
23D,48.5791,-96.542
23FD,27.5473,-80.662
23FL,27.1267,-81.8026
23IS,40.3259,-90.8276
23KS,39.07,-94.9486
23KY,37.2308,-88.3186
23LA,30.6302,-90.0795
23M,32.0849,-88.7389
23MI,44.5736,-85.889
23MN,43.6411,-92.0221
23MO,38.22,-94.4961
23N,40.7584,-73.0537
23ND,47.0822,-101.267
23NJ,39.5047,-75.0931
23NY,42.2798,-77.34
23PA,40.5001,-75.1468
23Q,37.6613,-121.694
23R,29.1384,-98.9419
23S,47.1791,-113.445
23TA,33.4873,-96.4558
23TE,27.1281,-99.1203
23TS,29.4227,-100.739
23TX,31.2496,-97.5228
23VA,37.5571,-78.62
23XS,31.3585,-97.6711
23Y,45.2222,-95.4011
24A,35.3174,-83.2099
24AK,61.6157,-149.707
24AZ,34.1581,-110.935
24C,42.9539,-85.3439
24CL,36.0888,-119.543
24F,32.746,-94.3044
24FA,29.0344,-81.9506
24FL,30.49,-87.0858
24IA,42.5208,-92.5194
24IN,39.2625,-86.2875
24J,30.3011,-83.0232
24K,44.9743,-115.73
24KS,37.8583,-97.8178
24KY,37.2167,-87.4306
24L,35.2833,-115.192
24LL,38.0862,-89.459
24M,43.2447,-85.7117
24MI,42.8,-85.3708
24MN,44.0041,-94.178
24MO,38.1334,-92.8335
24N,36.8285,-106.884
24NC,35.1272,-80.475
24NE,42.3839,-102.439
24NY,43.0667,-77.9589
24OH,40.8806,-81.2915
24OI,40.0778,-83.8972
24PA,40.6917,-80.1778
24R,28.6855,-99.1892
24S,42.1082,-122.384
24TA,31.2132,-95.8275
24TX,32.5001,-98.3837
24VA,37.2882,-75.9997
24WI,45.0955,-92.6738
25A,33.7398,-85.8255
25AK,61.7122,-150.063
25AZ,31.8159,-109.057
25CA,33.1792,-116.793
25CL,38.8666,-121.484
25CO,40.8516,-105.633
25D,45.2477,-92.9944
25GA,33.6596,-84.663
25IL,39.5167,-89.8583
25IN,41.7028,-85.4194
25J,31.7002,-84.8249
25KS,39.6833,-99.1284
25LL,40.7523,-88.2228
25M,34.7223,-89.0151
25MI,43.9167,-83.275
25MN,45.3666,-94.7336
25MO,37.1858,-94.5511
25N,39.5557,-75.0663
25NC,35.6333,-79.71
25NE,41.7241,-103.511
25OH,40.9131,-81.2598
25OI,41.4226,-80.8779
25OR,42.1243,-121.458
25R,26.442,-98.1295
25TA,29.8366,-94.9674
25TE,32.4501,-97.4003
25TX,31.3128,-94.6443
25U,45.4277,-116.694
25VA,37.8176,-77.103
25VT,44.3606,-73.2418
25WA,48.5765,-119.065
25XS,32.4865,-96.8464
25Y,46.5022,-95.3375
